Unnamed: 0,id,title,city,age,gender,area,desired_wage,work_experience,education_level,languages,skills,about
0,febd029d0003f1683e0039ed1f353666494f5a,Специалист,Королев,35,Мужчина,"['Массажист', 'Психолог', 'Специалист службы безопасности', 'Полицейский', 'Охранник']",55000,12.2,Высшее образование,"{'Русский': 'Родной', 'Английский': 'A1', 'Немецкий': 'A1'}","['Водительское удостоверение категории B', 'Внутренний контроль', 'оформление документации', 'Работа в команде', 'Материальная отвественность', 'Способность обучать других', 'Охрана объекта', 'Управление службой охраны', 'Частное охранное предприятие', 'Русский — Родной', 'Английский — A1 — Начальный', 'Немецкий — A1 — Начальный']","Сертификат по программе ""Персональный Тренер по Фитнесу и Бодибилдингу""международного образца.
FPA Тренер. КМС по армлифтингу, КМС по жиму лёжа, Удостоверение частного охранника 4 разряд. Готов сделать 6 разряд!!! 
Внимательный, целенаправленный, аккуратный. С уважением отношусь к чужим ценностям, готов обеспечить охрану. Хочу развития в данной сфере до руководителя. Я веду здоровый образ жизни, в хорошей, спортивной, форме. В свободное время провожу время с семьей на природе, на тренировках."
