Unnamed: 0,id,title,city,age,gender,area,desired_wage,work_experience,education_level,languages,skills,about
0,fe358d6700064b90cf0039ed1f63795652546b,Менеджер по продажам,Россошь,36,Мужчина,"Менеджер по продажам, менеджер по работе с клиентами",0,15.3,Среднее специальное образование,{'Russian': 'Native'},"['Прямые продажи', 'Поиск и привлечение клиентов', 'Консультирование клиентов', 'Работа с поставщиками', 'Русский — Родной']","Коммуникабельный, добросовестно отношусь к выполнению задач,  ответственный,  готов к интенсивной работе."
