Unnamed: 0,id,title,city,age,gender,area,desired_wage,work_experience,education_level,languages,skills,about
0,fdf8b20d0003bef1260039ed1f68327a646271,Инженер компьтерных систем,Кривой Рог,52,Мужчина,"Инженер-конструктор, инженер-проектировщик",0,21.8,Высшее образование,"{'Русский': 'Родной', 'Английский': 'B2', 'Украинский': 'C2'}","['Администрирование серверов Windows', 'MySQL', 'Настройка сетевых подключений', 'Cisco', 'Настройка ПК', 'Ремонт ПК', 'Windows Server 2003', 'Администрирование сетевого оборудования', 'Настройка ПО', 'Windows 7', 'Linux', 'Настройка серверов', 'Администрирование серверов', 'Сборка ПК', 'Unix', 'Техническое обслуживание', 'Wifi networks', 'Windows Xp', 'Информационные технологии', 'Офисная техника', 'Техническая поддержка', 'Mac Os', 'Закупка оргтехники и оборудования', 'Windows Os', 'Выездное обслуживание', 'Windows Vista', 'HTML', 'CSS', 'Adobe Photoshop', 'Active Directory', 'Русский — Родной', 'Английский — B2 — Средне-продвинутый', 'Украинский — C2 — В совершенстве']","Свободно Windows (95, 98, ME, 2000, XP, Vista, 7, 8, 10, 2003/2008/2008R2Server/2012Server). Знание, установка, настройка Linux, Unix, Apache, Samba, Postfix, Exim, Bind, Iptables, Ipfw, PHP, MySQL, сетевых протоколов, оборудования Cisco, D-Link, Mikrotik (модемы, коммутаторы, шлюзы и т.д.). Знание аппаратной части - сборка, настройка, выявление неисправностей ПК, оргтехники. Знания языков PHP, CSS, HTML, знание графических пакетов Adobe Photoshop, Illustrator, Indisegn,…, CorelDraw.

Организация домена на основе серверной операционной системы Microsoft Windows Server 2003/2008/2008R2/2012 Enterprise Edition. Установка и настройка Microsoft Windows Server 2003/2008/2008R2/2012 Enterprise Edition. Настройка сетевых интерфейсов. Настройка файлового сервера. Конфигурирование Active Directory, создание всего необходимого числа учетных записей для всех пользователей локальной сети (более 100ПК). Создание, организация нового домена предприятия. Конфигурирование DHCP сервера. Конфигурирование DNS сервера для Active Directory. Установка, настройка интернет - шлюза на базе Unix (FreeBSD), установка, настройка, Linux. Установка, настройка, администрирование маршрутизаторов Cisco, D-Link, Mikrotik.

Умение принимать решения и доводить их до реализации, умение работы в команде, коммуникабельность, аккуратность, пунктуальность, системное мышление, способность к самообразованию. Готовность к переезду, командировкам, наличие водительских прав категории «В». Не курю, веду здоровый образ жизни.  Курсы английского языка."
