Unnamed: 0,id,title,city,age,gender,area,desired_wage,work_experience,education_level,languages,skills,about
0,fdde07d400072231910039ed1f5048497a6f71,Специалист курьерской доставки,Железнодорожный,31,Мужчина,"['Другое', 'Менеджер по логистике, менеджер по ВЭД', 'Начальник склада', 'Руководитель отдела логистики', 'Диспетчер']",75000,8.6,Среднее специальное образование,{'Russian': 'Native'},"['Работа с большим объемом информации', 'Коммуникабельность', 'Целеустремленность', 'Телефонные переговоры', 'Деловое общение', 'Умение работать в команде', 'Работа с базами данных', 'Деловая переписка', 'Работа в команде', 'Пользователь ПК', 'Грамотная речь', 'Ведение переговоров', 'Работа с оргтехникой', 'Деловая коммуникация', 'Навыки продаж', '1С: Предприятие 8', 'Работа с документами', 'Навыки межличностного общения', 'Многозадачность', 'оформление документации', 'Автомобильные перевозки', 'Точность и внимательность к деталям', 'Русский — Родной']","Оптимизм, умение работать в команде, отзывчивость, многозадачность, деловой этикет"
