Unnamed: 0,id,title,city,age,gender,area,desired_wage,work_experience,education_level,languages,skills,about
0,ff3ba2c200014f01920039ed1f683330434432,Инженер-конструктор,Москва,30,Мужчина,"Инженер-конструктор, инженер-проектировщик",150000,11.3,Высшее образование (Бакалавр),"{'Русский': 'Родной', 'Английский': 'B1'}","['Компас-3D', 'DipTrace', 'Pcad', 'Adobe Acrobat', 'CorelDRAW', 'SolidWorks', '3D Моделирование', 'САПР', 'Проектно-конструкторская деятельность', 'Проектирование', 'Моделирование', 'Чтение чертежей', 'Конструирование', 'Машиностроение', 'Разработка конструкторской документации', 'Точность и внимательность к деталям', 'Работа с чертежами', 'CorelDRAW Photo Draw', 'Умение читать чертежи', 'ГОСТ', 'Трассировка печатных плат', 'Знание основ схемотехники', 'Сборка и монтаж печатных плат', 'Знание основ программирования (Python, Arduino)', 'Русский — Родной', 'Английский — B1 — Средний']","Живу конструкторской деятельностью. Вношу много интересных технических решений в повседневную жизнь касаемо автомобиля, мотоцикла, квартиры и каких-либо бытовых приборов. Работа над проектом для меня не ограничивается графиком с 9 до 17, 5/2, а продолжается, пока проект не будет сдан. Всегда стараюсь сделать все идеально, качественно и с первого раза, поэтому ради интересной и оригинальной идеи нередко совершаю поездки в нерабочее время, чтобы удостовериться в качестве и правильном выборе комплектующих.
Имею хорошие слесарные навыки. Опыт пайки SMD компонентов. 
В свободное время занимаюсь переводом мануалов на мотоциклы в частном издательстве. Книги выпускаются в серию."
