Unnamed: 0,id,title,city,age,gender,area,desired_wage,work_experience,education_level,languages,skills,about
0,feb323790008ad66ce0039ed1f534772324f4a,главный инженер,Нижний Тагил,41,Мужчина,"Инженер-энергетик, инженер-электрик",0,20.8,Высшее образование,"{'Русский': 'Родной', 'Английский': 'A1'}","['5 группа по электробезопасности', 'Пожарная безопасность', 'Промышленная безопасность', 'Руководство коллективом', 'Управление производством', 'Ведение переговоров', 'Управление бюджетом', 'Управление производственным персоналом', 'Ответственность', 'ответственный за крановое', 'за безопасное содержание кранового хозяйства', 'Охрана труда и техника безопасности', 'Промышленная безопасность на обьектах газоснабжения', 'Exel', 'AutoCAD', 'Русский — Родной', 'Английский — A1 — Начальный']",No information
