Unnamed: 0,id,title,city,age,gender,area,desired_wage,work_experience,education_level,languages,skills,about
0,fe26f163000039e3010039ed1f736563726574,Руководитель  проекта строительства,Москва,49,Мужчина,"['Руководитель строительного проекта', 'Инженер ПТО, инженер-сметчик']",250000,16.6,Высшее образование,"{'Русский': 'Родной', 'Английский': 'A1'}","['Работоспособность', 'Русский — Родной', 'Английский — A1 — Начальный']","- общее руководство службой эксплуатации механизации строительства 

 - реализованные проекты.

- обеспечение ИРД, взаимодействие с органами власти и надзорными органами, коммунальными службами по вопросам подключения к сетям, получение технических условий, и др.

- организация, управление и контроль исполнения проектов и согласования проектной документации 

- разработка оптимальных инженерно-технических решений с учетом тех. характеристик материалов и оборудования

.- организация и контроль процесса поставки материалов и оборудования 

- организация, координация и контроль деятельности подрядных организаций 

- организация технического надзора за процессом строительства

.- организация приемки выполненных работ 

.- организация учета материалов, оборудования.

- руководство инженерной службой.

- организация документооборота.



Английский язык: Базовый

Продвинутый пользователь ПК: ОС Windows ﴾пакет MS Office, Internet, Outlook, Visio﴿; AutoCAD, MS Project

Личные качества:

 сильные аналитические способности, самодисциплинированность, способность работать в стрессовых ситуациях, 

организаторские способности, коммуникабельность, ответственность, стремление к получению новых знаний.

Вредные привычки отсутствуют.

Права кат В и С"
